Qmethod,channelnum,period,deadline,capacity,throughput,utilisation,Queueing Delay,deadlineMissRatio,DMR1,DMR2,DMR3,DMR4,DMR5,DMR6,DMR7,DMR8,DMR9,DMR10,DMR11,DMR12,DMR13,DMR14,DMR15,DMR16,DMR17,DMR18,DMR19,DMR20,DMR21,DMR22,DMR23,DMR24,DMR25,DMR26,DMR27,DMR28,DMR29,DMR30
FCFS,15,5000,4000,3,0.0076614,0.956842,4865129,0.858551,0.814236,0.823873,0.830165,0.838917,0.841888,0.850482,0.863906,0.859071,0.867697,0.865892,0.877875,0.886968,0.898417,0.910009,0.923009,0.92106,0,0,0,0,0,0,0,0,0
FCFS,16,5000,4000,1,0.00763733,0.953833,5415109,0.862612,0.809167,0.825447,0.825465,0.833951,0.836395,0.851099,0.863674,0.858279,0.869231,0.873384,0.886549,0.8942,0.906646,0.91648,0.919439,0.936661,0.930144,0,0,0,0,0,0,0,0
FCFS,17,5000,4000,3,0.00767293,0.958283,6601610,0.877578,0.820812,0.831508,0.83493,0.850405,0.851706,0.864172,0.871473,0.877269,0.878618,0.889538,0.898849,0.911933,0.916873,0.923133,0.936982,0.948234,0.947793,0.95218,0,0,0,0,0,0,0
FCFS,18,5000,4000,1,0.00767407,0.958425,7112307,0.872989,0.816684,0.823672,0.83033,0.840785,0.84427,0.858721,0.867654,0.865443,0.875651,0.889976,0.89395,0.909103,0.912309,0.916982,0.928977,0.944554,0.948857,0.960718,0.955162,0,0,0,0,0,0
FCFS,19,5000,4000,1,0.00768347,0.9596,7750505,0.877366,0.819505,0.825139,0.831281,0.843419,0.840613,0.857781,0.865526,0.86639,0.873888,0.884121,0.890533,0.901971,0.90831,0.919244,0.933304,0.944579,0.949384,0.962728,0.966868,0.963352,0,0,0,0,0
FCFS,20,5000,4000,4,0.00768433,0.959708,8784478,0.880255,0.811405,0.824181,0.829177,0.840632,0.84457,0.850531,0.859913,0.868293,0.879054,0.882329,0.896096,0.905998,0.90965,0.921539,0.934031,0.948552,0.950749,0.956839,0.961624,0.971173,0.984878,0,0,0,0
FCFS,21,5000,4000,1,0.007695,0.961042,9338251,0.879236,0.804882,0.814209,0.81819,0.8285,0.836247,0.844913,0.862804,0.864553,0.871821,0.879456,0.889343,0.897854,0.907054,0.917592,0.9347,0.945372,0.949244,0.958956,0.965284,0.980229,0.997362,0.991308,0,0,0
FCFS,22,5000,4000,4,0.00770553,0.962358,10232256,0.883102,0.798065,0.802165,0.812793,0.823859,0.829545,0.840856,0.856736,0.858107,0.866538,0.874037,0.88534,0.891614,0.900779,0.919275,0.934194,0.945003,0.948792,0.951632,0.957943,0.964895,0.992557,0.998491,0.998667,0,0
FCFS,23,5000,4000,2,0.00768593,0.959908,10710120,0.881031,0.795641,0.806135,0.809695,0.820039,0.82621,0.838021,0.847515,0.847207,0.864533,0.870428,0.877827,0.887184,0.897888,0.910448,0.932524,0.944205,0.944267,0.952965,0.955019,0.967318,0.992858,1.00193,1.00817,0.998244,0
FCFS,24,5000,4000,3,0.00768673,0.960008,11224195,0.878981,0.786244,0.797846,0.800583,0.812096,0.819803,0.825753,0.838692,0.842236,0.854879,0.863804,0.871179,0.886684,0.890438,0.903327,0.924906,0.943773,0.94272,0.951386,0.949271,0.964465,0.993197,0.997641,1.00924,1.00824,0.998825
